id;userName;userImage;date;url;score;title;text
gp:AOqpTOEckWkSdsjDgziUY5XbJl_LtF9CYEc1b_kIOSngivhJiVASZ2BINgl49OSDKu-cajAWU0AwFBNQFjRMuM8;A Google User;October 20, 2015;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRWNrV2tTZHNqRGd6aVVZNVhiSmxfTHRGOUNZRWMxYl9rSU9TbmdpdmhKaVZBU1oyQklOZ2w0OU9TREt1LWNhakFXVTBBd0ZCTlFGalJNdU04;5;Holiday Tunes;Love that you have a good choice and love the wallpapers.
lg:AOqpTOE21nWO6qdqtHhA-V_wDEWwJKT3OIfNTBQUTMHXLa9Dn9CleNGbwGVIT1EG-gwI_JmuUC2N06L2QTqCQRY;A Google User;May 17, 2012;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=bGc6QU9xcFRPRTIxbldPNnFkcXRIaEEtVl93REVXd0pLVDNPSWZOVEJRVVRNSFhMYTlEbjlDbGVOR2J3R1ZJVDFFRy1nd0lfSm11VUMyTjA2TDJRVHFDUVJZ;5;Race;Good apparently.
gp:AOqpTOFztp7bs-7Cf73OjoNt-h4VQ_bgGjmA1nPYyQFx5NI5takjcgThds4Rap36ulJTSpmflMcAMWRMtV5CV94;A Google User;November 8, 2014;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRnp0cDdicy03Q2Y3M09qb050LWg0VlFfYmdHam1BMW5QWXlRRng1Tkk1dGFramNnVGhkczRSYXAzNnVsSlRTcG1mbE1jQU1XUk10VjVDVjk0;5;Awesome;Is so awesome
gp:AOqpTOGxAKe1fMs9tCc8nQ9WoS0UdXntuC8E7IwDZu2k4SV9jncHbwpxiBLwFiAgtdEFZu6JlAPbHp5UPlKWw9g;A Google User;May 26, 2015;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPR3hBS2UxZk1zOXRDYzhuUTlXb1MwVWRYbnR1QzhFN0l3RFp1Mms0U1Y5am5jSGJ3cHhpQkx3RmlBZ3RkRUZadTZKbEFQYkhwNVVQbEtXdzln;5;Cool;Awesome thank you
gp:AOqpTOFApqyjOqo_FoVyxjoHgVPPril2Ly6I7IRC3WTC4AVxKjLQbUFi5zqWjI2OTVeD4Xi6n4fdUO36xXsaJIY;A Google User;July 4, 2014;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRkFwcXlqT3FvX0ZvVnl4am9IZ1ZQUHJpbDJMeTZJN0lSQzNXVEM0QVZ4S2pMUWJVRmk1enFXakkyT1RWZUQ0WGk2bjRmZFVPMzZ4WHNhSklZ;5;Great App;Have lots of fun downloading wallpaper and sending to friends. I have had nothing but good experiences with this one.
lg:AOqpTOFIFmr3YP8O5tw06bjofUkVVAK76a7LFyZPtUYaM7c5fqtovkgKi0GXC-cKfO6JCVtG7srcfKiEecUiRYI;A Google User;February 13, 2012;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=bGc6QU9xcFRPRklGbXIzWVA4TzV0dzA2YmpvZlVrVlZBSzc2YTdMRnlaUHRVWWFNN2M1ZnF0b3ZrZ0tpMEdYQy1jS2ZPNkpDVnRHN3NyY2ZLaUVlY1VpUllJ;5;easy;very easy to use
gp:AOqpTOEnL5RGeQiA8yKUcjdPtKeKQAqngwXlfRTqbSnNnQh04IkSYKK2Mj_HtoOPcA5WyyGeLhqfVI_preJ6vTo;A Google User;May 11, 2013;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRW5MNVJHZVFpQTh5S1VjamRQdEtlS1FBcW5nd1hsZlJUcWJTbk5uUWgwNElrU1lLSzJNal9IdG9PUGNBNVd5eUdlTGhxZlZJX3ByZUo2dlRv;5;I LOVE IT! :D;it doesn't crash, wallpaper are clear, ringtones are cool! But it could be btr If you you could include more kpop pictures like snsd, bigbang, miss a, iu And more! :)
gp:AOqpTOFMP1263r570zPwsq_iuCdqdjhn5rKCBJUBjPnpQZCqGJTS2Uis-TkYZEhJGi84B1sfnWnqYNcAxXaXWPs;Maggie Sutphin;December 26, 2017;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRk1QMTI2M3I1NzB6UHdzcV9pdUNkcWRqaG41cktDQkpVQmpQbnBRWkNxR0pUUzJVaXMtVGtZWkVoSkdpODRCMXNmblducVlOY0F4WGFYV1Bz;5;;Love it! Great wallpapers and ringtones.
gp:AOqpTOGNFlitD6RmGlgaqts2VRrjNqwUtDVsVjCVIWk9M8xARGLabWOSQk50gYYx5BwEng0f5Ee-BaZHe2wfmVA;A Google User;April 5, 2014;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPR05GbGl0RDZSbUdsZ2FxdHMyVlJyak5xd1V0RFZzVmpDVklXazlNOHhBUkdMYWJXT1NRazUwZ1lZeDVCd0VuZzBmNUVlLUJhWkhlMndmbVZB;5;Awesome;Good
gp:AOqpTOFK-7RD4-L58Ls8maZDnpgbgWF03eaenjXLSZKHBV5HG6aRH-8gacuYQ_iIxj_yj2ifz1oPabCb4DeXFzw;Skylar Stone;April 27, 2017;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRkstN1JENC1MNThMczhtYVpEbnBnYmdXRjAzZWFlbmpYTFNaS0hCVjVIRzZhUkgtOGdhY3VZUV9pSXhqX3lqMmlmejFvUGFiQ2I0RGVYRnp3;5;;love the app.
gp:AOqpTOElyu-3CMNPTOQ6qib1dO0-MWV-ZV31Rx224s3BkONcfyedwH-d7lX4MS_V1wrMkw21JPSImXFd5JOCZ2g;Gurveen Bamrah;October 28, 2016;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRWx5dS0zQ01OUFRPUTZxaWIxZE8wLU1XVi1aVjMxUngyMjRzM0JrT05jZnllZHdILWQ3bFg0TVNfVjF3ck1rdzIxSlBTSW1YRmQ1Sk9DWjJn;5;;Luved it
gp:AOqpTOHKBcb5BCfZ5hQn6atUCbIeITnHJclXoO_nKDJFoXokGd-bZFSVLApf3Z-y6IoKO63RZEqQwJd17ldYyNs;A Google User;October 27, 2015;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPSEtCY2I1QkNmWjVoUW42YXRVQ2JJZUlUbkhKY2xYb09fbktESkZvWG9rR2QtYlpGU1ZMQXBmM1oteTZJb0tPNjNSWkVxUXdKZDE3bGRZeU5z;5;;Love all the options and how easy it is to use
gp:AOqpTOHKYomrcF_LrWSynjF3TStlIDhfKcLQpijJEd6M7E8P6CBhM5IIq0ZGlmpbs5P_4_45uVctv4HaqnW5q9A;A Google User;May 12, 2016;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPSEtZb21yY0ZfTHJXU3luakYzVFN0bElEaGZLY0xRcGlqSkVkNk03RThQNkNCaE01SUlxMFpHbG1wYnM1UF80XzQ1dVZjdHY0SGFxblc1cTlB;5;Good product;Never let's me down. Great app!!
gp:AOqpTOGonyD_fH4kcaNODPaUll_fTw6gTHwreWGjT-I8ypvlJNrOiUBzir7NyG2uKJHJ-eTR0uB53hQ5IM6kH_A;;December 12, 2017;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPR29ueURfZkg0a2NhTk9EUGFVbGxfZlR3NmdUSHdyZVdHalQtSTh5cHZsSk5yT2lVQnppcjdOeUcydUtKSEotZVRSMHVCNTNoUTVJTTZrSF9B;5;;Super app
gp:AOqpTOGKy1YRkth59XP-Max3teDPafNa05N4NeJ807SslhOAbxsf6lUiyJtHiXlmKEyMiMG2YBfqc-JK-csrjaU;Leo Forain;October 25, 2016;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPR0t5MVlSa3RoNTlYUC1NYXgzdGVEUGFmTmEwNU40TmVKODA3U3NsaE9BYnhzZjZsVWl5SnRIaVhsbUtFeU1pTUcyWUJmcWMtSkstY3NyamFV;5;The best portal by far.;Provides useful and organized content by using a simple and objective interface. Great job!
gp:AOqpTOHz61fO8SEl9xyEPDmDe5swS-bzp59rbobNjsDjoJ6Jsz9V86zQRnpqg1nF9sldUWEBp4H-eZYG7MrjSgQ;Victor July;January 18, 2017;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPSHo2MWZPOFNFbDl4eUVQRG1EZTVzd1MtYnpwNTlyYm9iTmpzRGpvSjZKc3o5Vjg2elFSbnBxZzFuRjlzbGRVV0VCcDRILWVaWUc3TXJqU2dR;5;;Awesome
gp:AOqpTOEkyXQtJJDr6f-QZ86dwmfYZmL92d31549YwxZLlehlG29W0S2jwl8WZ9DE6q2q4VDQcqruLniwY21Qb5w;A Google User;August 15, 2015;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRWt5WFF0SkpEcjZmLVFaODZkd21mWVptTDkyZDMxNTQ5WXd4WkxsZWhsRzI5VzBTMmp3bDhXWjlERTZxMnE0VkRRY3FydUxuaXdZMjFRYjV3;5;ZEDGE;Ring tones
gp:AOqpTOEUlycTaxG5xSCDZM5PupMtlVY3T5SHYlamq1YykmFrOei0iHPMiNrtqLPfDGpQlA02KBGUGY-_O6KeM1M;Michael Brown;September 26, 2016;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRVVseWNUYXhHNXhTQ0RaTTVQdXBNdGxWWTNUNVNIWWxhbXExWXlrbUZyT2VpMGlIUE1pTnJ0cUxQZkRHcFFsQTAyS0JHVUdZLV9PNktlTTFN;5;;Kool
gp:AOqpTOFk3xC6x_d93078zmnGqgf7vygFPJZ5WptcvFAMI3QHn7BN8DWKOL-terHqxUcYUsu8z2YtrQszZ7jGfWo;A Google User;May 23, 2016;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRmszeEM2eF9kOTMwNzh6bW5HcWdmN3Z5Z0ZQSlo1V3B0Y3ZGQU1JM1FIbjdCTjhEV0tPTC10ZXJIcXhVY1lVc3U4ejJZdHJRc3paN2pHZldv;5;AG;Good
lg:AOqpTOFFXJk1RkW6s9PBsvRsWFEliF7_oBYvEf47r3aAU3QqfQZXNsq1yejoYFDji4lqJihqfuh9_w-CG7hconI;A Google User;September 11, 2012;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=bGc6QU9xcFRPRkZYSmsxUmtXNnM5UEJzdlJzV0ZFbGlGN19vQll2RWY0N3IzYUFVM1FxZlFaWE5zcTF5ZWpvWUZEamk0bHFKaWhxZnVoOV93LUNHN2hjb25J;5;Love it!;One of my favorite apps!!! PERFECT!!!!
gp:AOqpTOEMfkEj9MpeXr3l56GDbxf4dyDggHDp88LPZcESd4nzP-Q9RR8PyCteC0qQ-DO4q8_fVqqEfVgwskoiPbY;A Google User;May 27, 2013;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRU1ma0VqOU1wZVhyM2w1NkdEYnhmNGR5RGdnSERwODhMUFpjRVNkNG56UC1ROVJSOFB5Q3RlQzBxUS1ETzRxOF9mVnFxRWZWZ3dza29pUGJZ;5;Ok this is cool;Almost all the sounds are cool. Almost all the wallpapers are cool. This app is cool.  5 stars
gp:AOqpTOHic4Hyin0vz4LarOXTCPs_AaeKUDn-XXF2NvaGc6E8FFXkaS_aUiuKBT8zvbZu5OD2tKk2Bxwd2x1VuR0;A Google User;November 10, 2015;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPSGljNEh5aW4wdno0TGFyT1hUQ1BzX0FhZUtVRG4tWFhGMk52YUdjNkU4RkZYa2FTX2FVaXVLQlQ4enZiWnU1T0QydEtrMkJ4d2QyeDFWdVIw;5;Love it!;Could not ask for more :)
gp:AOqpTOGM8x8RVgo7WpVAxNeT68IaLw57KOMyQi50-aM76wh8rBIYUoZJqsodNgAbfZQlYpS7dxJ_-CzmkWGOhrc;A Google User;January 7, 2015;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPR004eDhSVmdvN1dwVkF4TmVUNjhJYUx3NTdLT015UWk1MC1hTTc2d2g4ckJJWVVvWkpxc29kTmdBYmZaUWxZcFM3ZHhKXy1Dem1rV0dPaHJj;5;awesome;Awesome wallpapers
lg:AOqpTOFuCdv8_6qwpDAVMtefq3VEL4olGb0nb-mapJVgHvDuIWOfaTdp8XIK-g7jV7xRdgez27Lt2wdHX45EUBE;A Google User;August 22, 2012;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=bGc6QU9xcFRPRnVDZHY4XzZxd3BEQVZNdGVmcTNWRUw0b2xHYjBuYi1tYXBKVmdIdkR1SVdPZmFUZHA4WElLLWc3alY3eFJkZ2V6MjdMdDJ3ZEhYNDVFVUJF;5;;Ganesh
gp:AOqpTOECe6ARxOJYn0z_mxZKLiY-fxrm8KNwoGf0Wsc7dPRqaivy_vvTBDEIqvE_8KXewvggW2z5GwmY2o1po2A;A Google User;March 24, 2014;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRUNlNkFSeE9KWW4wel9teFpLTGlZLWZ4cm04S053b0dmMFdzYzdkUFJxYWl2eV92dlRCREVJcXZFXzhLWGV3dmdnVzJ6NUd3bVkybzFwbzJB;5;Cool;Cool
gp:AOqpTOFEs5iI93iRudR_jo_UFcxaU9rR-I1m1DmeuXp1JJV_7OxHTclTFoUzdKEGX5kqJeRh_HCnJhj980tW79Y;A Google User;January 24, 2014;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRkVzNWlJOTNpUnVkUl9qb19VRmN4YVU5clItSTFtMURtZXVYcDFKSlZfN094SFRjbFRGb1V6ZEtFR1g1a3FKZVJoX0hDbkpoajk4MHRXNzlZ;5;Cool;Ok
gp:AOqpTOEhjYHi4aT0Nz2MkeOmJdFTvjwzwDmmTWR6mhU3smptoG6rkiLcsbvyx-NDdDmSpidE7AelZ9AoIfEwMXE;A Google User;August 31, 2015;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRWhqWUhpNGFUME56Mk1rZU9tSmRGVHZqd3p3RG1tVFdSNm1oVTNzbXB0b0c2cmtpTGNzYnZ5eC1ORGREbVNwaWRFN0FlbFo5QW9JZkV3TVhF;5;;NiCe
gp:AOqpTOFSBPqrRGXAO72Ng8EpVRaso6gw85s64ZTrg3Ku0JJUqepntfJxVu_KntY_xIX3ufFTNu8TZ0fxejF_RM4;Pam Craig;December 23, 2017;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRlNCUHFyUkdYQU83Mk5nOEVwVlJhc282Z3c4NXM2NFpUcmczS3UwSkpVcWVwbnRmSnhWdV9LbnRZX3hJWDN1ZkZUTnU4VFowZnhlakZfUk00;5;Great;Love the different variety of wallpapers and ring tones. My kids and I have a blast listening to the funny ringtones.
gp:AOqpTOHFdY4c4EwPyDtZDBUFNmCRBNgqH4Tp9KWzbUgzU8QpvArRl0NUgcxRLVK5_c0JHDiOJfTtfVRUAEpoqhg;A Google User;February 6, 2015;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPSEZkWTRjNEV3UHlEdFpEQlVGTm1DUkJOZ3FINFRwOUtXemJVZ3pVOFFwdkFyUmwwTlVnY3hSTFZLNV9jMEpIRGlPSmZUdGZWUlVBRXBvcWhn;5;Msst hai;Awwsmm app..   using zedge bachpan se yoyo
gp:AOqpTOExynwy7_ocNSpZCt8aL8xxx3tja0JvCw4EmfQYir7A08GptOjE7AkknYy6ss-cMd7mznZ-q0malO4Hp7k;A Google User;December 11, 2015;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRXh5bnd5N19vY05TcFpDdDhhTDh4eHgzdGphMEp2Q3c0RW1mUVlpcjdBMDhHcHRPakU3QWtrbll5NnNzLWNNZDdtem5aLXEwbWFsTzRIcDdr;5;Too Much;Just Love It!
gp:AOqpTOGwOljDlu4VURNr4UQ5o5MB0d2DZyC2_aiIqo4Q8bEz00wnQLrHuRaji7U6zeIwg831r5BS_gBPr54BkLo;Edith Zemske;December 14, 2016;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPR3dPbGpEbHU0VlVSTnI0VVE1bzVNQjBkMkRaeUMyX2FpSXFvNFE4YkV6MDB3blFMckh1UmFqaTdVNnplSXdnODMxcjVCU19nQlByNTRCa0xv;5;;Dauther calling
gp:AOqpTOFP06Y6uGl_Lz5DFHuEV6yvVvVa76mfnLSBk1fWbO5x5HJnxsL0OQ4w3xdzJN71VirQWz93W5GAvcBW36o;A Google User;December 13, 2012;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRlAwNlk2dUdsX0x6NURGSHVFVjZ5dlZ2VmE3Nm1mbkxTQmsxZldiTzV4NUhKbnhzTDBPUTR3M3hkekpONzFWaXJRV3o5M1c1R0F2Y0JXMzZv;5;Good;Best app for wallpapers
gp:AOqpTOHBX9XabGGtu8lMz32DmU136vMBOVTF52H9trNJYpCeWn9SSZ2b6UpEwgpq7kOdwO84dcpyV8EBL6pRE70;;December 21, 2017;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPSEJYOVhhYkdHdHU4bE16MzJEbVUxMzZ2TUJPVlRGNTJIOXRyTkpZcENlV245U1NaMmI2VXBFd2dwcTdrT2R3Tzg0ZGNweVY4RUJMNnBSRTcw;5;;This is really nice. My teacher told me about this app. And it is really 😎 cool
gp:AOqpTOFM96ykJbjhdEeaPbGnY1Uno60OPn_iITy37I2e8C5CZiHrMbf6aB_hYHscSqeMjO0kt-lequPwBjdri3k;A Google User;October 8, 2015;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRk05NnlrSmJqaGRFZWFQYkduWTFVbm82ME9Qbl9pSVR5MzdJMmU4QzVDWmlIck1iZjZhQl9oWUhzY1NxZU1qTzBrdC1sZXF1UHdCamRyaTNr;5;Really good;Lots of choice.  Better than most apps out there
gp:AOqpTOHmy7REnJEilyEKJkAODW17_urXsBfuvTEKnAgl8DuYBRvb05iQpW_onqDpEJZ7NoFFkCdqtL0QkmuugAM;A Google User;November 1, 2015;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPSG15N1JFbkpFaWx5RUtKa0FPRFcxN191clhzQmZ1dlRFS25BZ2w4RHVZQlJ2YjA1aVFwV19vbnFEcEVKWjdOb0ZGa0NkcXRMMFFrbXV1Z0FN;5;Great app for customization;A Great app for customization and personalization and also creativity
gp:AOqpTOFLtAzUqDLYPgq7FxwAMxXBdKE_2XxNYTtPHC5_sqfqZRQYe8ZgQRWacP8V2wTF6puWoLChFvcmH84cvwc;;December 6, 2017;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRkx0QXpVcURMWVBncTdGeHdBTXhYQmRLRV8yWHhOWVR0UEhDNV9zcWZxWlJRWWU4WmdRUldhY1A4VjJ3VEY2cHVXb0xDaEZ2Y21IODRjdndj;5;;Love  the ring tones & pics
gp:AOqpTOF5N4GUBysYuwJQ_w3CwWF8EvQBArDtX8GNt9CGh8YNW7bySp6quTAFq9XxIa0ysBIj4B428ExnWE2lYBE;A Google User;March 11, 2015;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPRjVONEdVQnlzWXV3SlFfdzNDd1dGOEV2UUJBckR0WDhHTnQ5Q0doOFlOVzdieVNwNnF1VEFGcTlYeElhMHlzQklqNEI0MjhFeG5XRTJsWUJF;5;;Nice
gp:AOqpTOGQMhLxqB2uBufWstPqMWA_qUPgbAyL_gNUVyrU-L6IXvMzuCfpe4pl2vK-U6b8QUU7grDz5PlaWOGk_9Y;Karen Marker;September 20, 2017;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPR1FNaEx4cUIydUJ1ZldzdFBxTVdBX3FVUGdiQXlMX2dOVVZ5clUtTDZJWHZNenVDZnBlNHBsMnZLLVU2YjhRVVU3Z3JEejVQbGFXT0drXzlZ;5;;Great selection.
gp:AOqpTOGHUoVXrcqyU0GlB9MO7mtYzxig38HaySr6CU7Uo1W_-S2NQK0W3LCcGXzDSDRrJJW3d1HaBjwnRGwcjNU;Deja Vonrinker;January 19, 2017;https://play.google.com/store/apps/details?id=net.zedge.android&reviewId=Z3A6QU9xcFRPR0hVb1ZYcmNxeVUwR2xCOU1PN210WXp4aWczOEhheVNyNkNVN1VvMVdfLVMyTlFLMFczTENjR1h6RFNEUnJKSlczZDFIYUJqd25SR3djak5V;5;;No other compares to Zedge
